image_id,x_1,y_1,width,height,class_id
199409.jpg,413,137,112,155,1
199412.jpg,195,67,127,176,1
199464.jpg,42,129,250,346,1
199600.jpg,78,35,143,198,1
199628.jpg,261,171,343,475,1
199636.jpg,25,52,97,137,1
199718.jpg,125,63,101,140,1
199735.jpg,680,84,234,324,1
199833.jpg,235,99,208,288,1
199869.jpg,508,114,473,651,1
199884.jpg,31,54,107,148,1
199946.jpg,89,159,114,158,1
199975.jpg,87,123,278,385,1
199989.jpg,81,78,226,313,1
199994.jpg,54,39,101,140,1
200133.jpg,60,81,231,320,1
200160.jpg,191,46,192,266,1
200167.jpg,230,98,289,400,1
200170.jpg,172,75,213,295,1
200251.jpg,293,206,484,670,1
200375.jpg,205,99,153,212,1
200376.jpg,162,69,151,209,1
200419.jpg,257,158,156,216,1
200585.jpg,5,22,133,155,1
200668.jpg,54,33,47,65,1
200687.jpg,181,62,130,180,1
200703.jpg,207,114,104,144,1
200725.jpg,66,98,205,284,1
200803.jpg,77,1,70,97,1
200812.jpg,264,77,81,112,1
200908.jpg,83,67,52,72,1
200934.jpg,5,68,221,306,1
200955.jpg,56,100,226,313,1
200979.jpg,154,116,57,79,1
201002.jpg,125,82,99,137,1
201018.jpg,768,82,252,349,1
201052.jpg,46,34,73,101,1
201067.jpg,73,121,169,234,1
201072.jpg,92,55,109,151,1
201135.jpg,58,108,218,302,1
201160.jpg,134,34,114,158,1
201172.jpg,91,136,120,166,1
201233.jpg,135,157,172,238,1
201245.jpg,65,49,161,223,1
201253.jpg,147,143,218,302,1
201307.jpg,99,81,122,169,1
201325.jpg,177,89,231,285,1
201327.jpg,278,65,211,292,1
201336.jpg,158,84,166,230,1
201392.jpg,194,79,86,119,1
201431.jpg,408,87,208,288,1
201479.jpg,150,123,159,220,1
201541.jpg,244,79,203,281,1
201547.jpg,98,88,211,292,1
201604.jpg,92,77,122,169,1
201632.jpg,59,118,172,238,1
201729.jpg,87,83,166,230,1
201735.jpg,108,29,117,162,1
201758.jpg,97,27,140,194,1
201816.jpg,13,33,73,101,1
201861.jpg,74,40,159,220,1
201865.jpg,47,39,164,227,1
201867.jpg,109,118,198,274,1
201885.jpg,145,51,114,158,1
201915.jpg,507,466,1030,1426,1
201956.jpg,209,75,255,353,1
201989.jpg,72,103,169,234,1
202045.jpg,100,111,203,281,1
202200.jpg,103,76,36,50,1
202253.jpg,148,55,60,83,1
202276.jpg,28,55,128,199,1
202320.jpg,96,52,122,169,1
202340.jpg,140,39,151,209,1
202347.jpg,395,170,369,511,1
202357.jpg,55,99,182,252,1
202566.jpg,27,81,138,191,1
